avID,man,aut,year,mon,day,rain24hr,fogflag,min_vis,fg_onset,fg_finish,fg_duration,wind5,T5,Td5,RH5,QNH5,pptn5,wind8,T8,Td8,RH8,QNH8,pptn8,wind11,T11,Td11,RH11,QNH11,pptn11,wind14,T14,Td14,RH14,QNH14,pptn14,wind17,T17,Td17,RH17,QNH17,pptn17,wind20,T20,Td20,RH20,QNH20,pptn20
YSHL  , 0, 2, 2010, 02, 13,    0.4, YES,   5.00, 11.15, 11.51, 00.36, 070/05, 23.8, 22.2, 91,1009.9,   5.2,000/00, 23.0, 21.6, 92,1010.3,   5.2,000/00, 22.5, 22.5,100,1010.9,   8.6,000/00, 22.3, 22.3,100,1009.5,   9.2,210/03, 22.0, 22.0,100,1007.4,   9.4,000/00, 21.9, 21.9,100,1007.9,   9.8
YSHL  , 0, 1, 2010, 05, 01,    0.0, YES,   1.50, 19.45, 20.15, 00.30, 050/10, 20.8, 15.6, 72,1024.1,   0.0,010/05, 19.0, 15.9, 82,1024.2,   0.0,280/02, 14.4, 13.6, 95,1025.2,   0.0,000/00, 13.6, 12.8, 95,1024.4,   0.0,000/00, 10.7, 10.7,100,1023.1,   0.0,200/02,  7.6,  7.6,100,1023.3,   0.0
YSHL  , 0, 8, 2010, 07, 28,   55.0, YES,   0.10, 16.32, 20.11, 03.39, 110/02, 13.4, 13.4,100,1024.7,  18.8,000/00, 12.8, 12.8,100,1024.1,  32.8,030/06, 14.0, 14.0,100,1023.1,  41.6,070/08, 13.9, 13.9,100,1020.3,  54.4,270/03, 10.9, 10.9,100,1018.0,  54.8,150/02,  9.3,  9.3,100,1017.8,  55.0
YSHL  , 0, 1, 2010, 07, 29,    2.4, YES,   0.20, 13.45, 14.15, 00.30, 360/12, 16.9, 10.3, 65,1014.6,   0.0,080/04, 13.3, 12.2, 93,1014.9,   2.2,200/04, 12.1, 12.1,100,1015.6,   2.4,230/04,  8.6,  8.6,100,1015.8,   2.4,000/00,  7.7,  7.7,100,1015.1,   2.4,240/04, 10.8, 10.8,100,1015.6,   2.4
YSHL  , 0, 6, 2010, 09, 09,    2.0, YES,   0.15, 14.45, 18.02, 03.17, 350/07, 17.7,  9.8, 60,1010.1,   0.0,000/00, 15.7,  9.8, 68,1008.9,   0.0,100/05, 13.1, 12.5, 96,1009.2,   1.8,000/00, 10.5, 10.5,100,1007.1,   2.0,000/00,  7.8,  7.8,100,1004.7,   2.0,250/13, 15.9, 11.5, 75,1003.1,   2.0
YSHL  , 0, 2, 2010, 09, 24,    0.0, YES,   2.50, 14.22, 14.55, 00.33, 050/10, 20.3, 14.9, 71,1017.9,   0.0,070/06, 17.3, 15.1, 87,1018.2,   0.0,280/03, 12.4, 12.2, 99,1019.5,   0.0,000/00,  9.5,  9.5,100,1018.1,   0.0,230/03,  6.7,  6.6, 99,1015.6,   0.0,080/01,  5.2,  5.1, 99,1015.3,   0.0
YSHL  , 0, 2, 2011, 01, 08,    0.8, YES,   2.10, 21.15, 23.15, 02.00, 060/10, 26.3, 19.9, 68,1012.5,   0.2,040/08, 24.9, 19.7, 73,1013.1,   0.2,260/04, 21.7, 19.8, 89,1013.9,   0.2,120/02, 22.3, 20.6, 90,1013.9,   0.2,230/04, 21.5, 20.5, 94,1012.5,   0.2,000/00, 21.1, 20.8, 98,1014.2,  15.2
YSHL  , 0, 4, 2011, 01, 25,    0.0, YES,   5.00, 21.15, 23.16, 02.01, 060/10, 25.9, 20.2, 71,1006.7,   0.2,050/08, 25.2, 20.9, 77,1008.3,   0.2,280/04, 22.4, 20.7, 90,1010.6,   0.2,210/03, 20.8, 20.0, 95,1010.3,   0.2,260/03, 19.8, 19.1, 96,1009.2,   0.2,000/00, 20.6, 20.3, 98,1011.0,   0.2
YSHL  , 0, 5, 2011, 02, 04,    0.0, YES,   2.40, 17.45, 19.57, 02.12, 080/07, 26.1, 23.8, 87,1011.4,   0.0,060/06, 26.3, 23.4, 84,1011.1,   0.0,210/02, 24.5, 23.1, 92,1011.6,   0.0,000/00, 23.0, 22.2, 95,1010.4,   0.0,000/00, 22.8, 22.3, 97,1008.3,   0.0,000/00, 21.6, 21.3, 98,1008.5,   0.0
YSHL  , 0, 2, 2011, 03, 12,    0.0, YES,   3.10, 19.02, 19.45, 00.43, 060/09, 26.7, 20.3, 68,1018.9,   0.0,280/05, 23.3, 21.2, 88,1019.4,   0.2,260/04, 21.0, 20.0, 94,1021.1,   0.2,000/00, 18.9, 18.4, 97,1020.6,   0.2,000/00, 17.7, 17.5, 99,1019.8,   0.2,000/00, 16.8, 16.6, 99,1020.7,   0.2
YSHL  , 0, 8, 2011, 03, 21,    0.0, YES,   0.30, 17.15, 21.45, 04.30, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250/02, 20.2, 20.2,100,1000.2, 249.2
YSHL  , 0, 8, 2011, 05, 19,    0.0, YES,   0.20, 15.45, 18.45, 03.00, 060/07, 20.0, 12.7, 63,1027.7,   0.0,000/00, 15.2, 12.9, 86,1028.3,   0.0,000/00, 12.0, 11.4, 96,1028.9,   0.0,000/00,  8.8,  8.7, 99,1028.2,   0.0,000/00,  6.3,  6.2, 99,1027.3,   0.0,000/00,  6.7,  6.6, 99,1027.3,   0.0
YSHL  , 0, 2, 2011, 08, 23,    0.0, YES,   1.00, 16.45, 20.15, 03.30, 060/10, 16.3, 11.9, 75,1031.9,   0.0,010/01, 14.1, 11.4, 84,1031.8,   0.0,290/02,  9.6,  9.5, 99,1032.4,   0.0,000/00,  7.4,  7.3, 99,1031.5,   0.0,250/02,  5.1,  5.0, 99,1030.0,   0.0,260/03,  4.1,  4.0, 99,1030.1,   0.0
YSHL  , 0, 5, 2011, 08, 26,    0.0, YES,   0.30, 16.33, 18.45, 02.12, 060/09, 18.0, 12.2, 69,1022.8,   0.0,330/04, 15.2, 12.1, 82,1023.1,   0.0,000/00, 11.1, 10.6, 97,1024.1,   0.0,000/00,  9.7,  9.6, 99,1023.1,   0.0,200/01,  6.9,  6.8, 99,1021.7,   0.0,000/00,  5.9,  5.8, 99,1021.3,   0.0
YSHL  , 0, 12, 2011, 10, 08,    0.0, YES,   0.20, 13.45, 19.04, 05.19, 170/02, 16.7, 15.6, 93,1010.2,   2.2,000/00, 16.1, 15.5, 96,1010.6,   5.2,280/05, 14.2, 14.0, 99,1011.0,   5.2,000/00, 12.0, 11.8, 99,1009.8,   5.4,000/00, 10.0,  9.9, 99,1007.2,   5.4,070/03, 11.0, 10.8, 99,1007.2,   5.4
YSHL  , 0, 10, 2011, 10, 29,    0.0, YES,   3.20, 16.15, 19.15, 03.00, 080/07, 23.2, 18.9, 77,1008.0,   0.0,300/03, 21.4, 20.6, 95,1009.2,   4.2,000/00, 19.0, 18.8, 99,1010.7,   4.2,000/00, 16.7, 16.5, 99,1010.8,   4.2,000/00, 17.2, 17.2,100,1010.4,   4.2,000/00, 17.4, 17.2, 99,1011.4,   4.2
YSHL  , 0, 1, 2011, 11, 17,    0.0, YES,   2.80, 05.15, 05.45, 00.30, 080/04, 18.2, 17.2, 94,1018.7,   0.0,260/04, 18.4, 17.1, 92,1018.3,   0.4,000/00, 17.8, 17.3, 97,1019.8,   0.4,260/05, 17.4, 16.8, 96,1018.5,   0.4,240/02, 15.4, 15.2, 99,1017.3,   0.4,280/04, 16.9, 15.6, 92,1018.4,   0.4
YSHL  , 0, 2, 2011, 11, 18,    0.0, YES,   3.70, 17.27, 18.15, 00.48, 050/13, 22.7, 17.8, 74,1015.4,   0.0,040/10, 21.3, 18.3, 83,1014.9,   0.0,280/04, 18.2, 17.4, 95,1016.6,   0.0,000/00, 16.0, 15.8, 99,1016.0,   0.0,000/00, 15.0, 14.8, 99,1014.0,   0.0,000/00, 17.2, 17.0, 99,1014.2,   0.0
YSHL  , 0, 2, 2011, 11, 24,    0.0, YES,   3.10, 00.15, 25.15, 01.00, 130/06, 16.8, 13.9, 83,1026.3,   1.8,130/04, 16.7, 13.2, 80,1026.6,   2.2,250/04, 14.8, 14.3, 97,1027.6,   2.6,260/05, 14.3, 13.8, 97,1025.9,   2.8,280/05, 14.1, 13.9, 99,1024.6,   5.8,240/04, 14.5, 14.3, 99,1023.6,  10.6
YSHL  , 0, 1, 2011, 11, 25,    0.6, YES,   5.00, 06.35, 07.05, 00.30, 050/08, 19.4, 17.0, 86,1020.4,   1.0,270/01, 17.5, 17.2, 98,1019.6,   1.6,240/03, 17.0, 16.8, 99,1018.4,   3.4,070/06, 18.3, 18.1, 99,1015.3,  13.4,060/12, 18.9, 18.7, 99,1011.2,  32.2,040/13, 19.6, 19.4, 99,1007.9,  45.4
YSHL  , 0, 5, 2011, 11, 29,    0.0, YES,   5.00, 17.37, 18.48, 01.11, 040/10, 23.7, 21.2, 86,1013.0,   0.0,040/08, 23.1, 21.0, 88,1012.4,   0.0,070/08, 21.8, 20.6, 93,1012.6,   0.0,350/04, 21.1, 20.1, 94,1011.9,   0.0,000/00, 20.6, 20.1, 97,1010.0,   0.0,170/03, 21.3, 21.1, 99,1009.8,   0.0
YSHL  , 0, 1, 2011, 12, 07,    0.0, YES,   5.00, 14.32, 15.02, 00.30, 070/12, 18.2, 13.9, 76,1014.5,   0.0,210/05, 15.1, 14.9, 99,1014.8,   2.0,090/06, 15.4, 15.2, 99,1016.1,  11.2,230/04, 15.4, 15.2, 99,1014.9,  19.8,090/05, 15.8, 15.5, 98,1013.5,  21.8,240/07, 15.3, 15.1, 99,1014.3,  25.4
YSHL  , 0, 2, 2012, 02, 03,    0.0, YES,   0.70, 16.49, 17.45, 00.56, 030/03, 20.4, 17.4, 83,1004.7,   4.2,000/00, 19.4, 18.6, 95,1005.1,   6.8,000/00, 18.1, 17.8, 98,1006.6,  10.2,000/00, 18.1, 17.9, 99,1005.7,  11.6,000/00, 17.6, 17.4, 99,1003.9,  11.8,000/00, 16.6, 16.4, 99,1004.6,  11.8
