avID,man,aut,year,mon,day,rain24hr,fogflag,min_vis,fg_onset,fg_finish,fg_duration,wind5,T5,Td5,RH5,QNH5,pptn5,wind8,T8,Td8,RH8,QNH8,pptn8,wind11,T11,Td11,RH11,QNH11,pptn11,wind14,T14,Td14,RH14,QNH14,pptn14,wind17,T17,Td17,RH17,QNH17,pptn17,wind20,T20,Td20,RH20,QNH20,pptn20
YSSY  , 0, 5, 2002, 10, 06,    0.0, YES,   2.50, 19.15, 21.45, 02.30, 070/17, 24.0,  7.2, 34,1009.5,   0.0,060/09, 21.5, 14.7, 65,1010.3,   0.0,120/07, 17.8, 16.3, 91,1011.7,   0.0,170/07, 17.1, 16.4, 96,1011.9,   0.0,320/04, 16.4, 14.8, 90,1010.5,   0.0,320/08, 15.8, 15.0, 95,1011.5,   0.0
YSSY  , 0, 7, 2002, 11, 09,    0.0, YES,   0.90, 17.15, 20.01, 02.46, 050/16, 25.2, 14.7, 52,1013.5,   0.0,060/10, 22.4, 15.8, 66,1015.3,   0.0,110/05, 20.4, 17.3, 82,1017.3,   0.0,040/06, 19.8, 18.2, 91,1016.5,   0.0,340/05, 19.3, 17.9, 92,1015.3,   0.0,310/06, 19.4, 17.2, 87,1015.5,   0.0
YSSY  , 0, 1, 2003, 02, 21,    0.0, YES,   5.00, 22.45, 23.15, 00.30, 030/15, 20.7, 19.5, 93,1015.1,  13.2,030/18, 21.9, 19.8, 88,1012.9,  16.8,010/15, 21.8, 20.4, 92,1013.1,  17.2,030/07, 21.2, 20.3, 95,1011.3,  17.2,050/04, 20.8, 20.4, 98,1009.1,  17.4,000/00, 21.0, 20.3, 96,1008.8,  17.4
YSSY  , 0, 1, 2003, 03, 11,    0.0, YES,   4.70, 00.15, 24.45, 00.30, 150/19, 20.7, 19.6, 93,1017.0,   0.4,150/18, 20.3, 18.8, 91,1018.3,   5.4,120/11, 20.4, 19.1, 92,1020.0,   6.8,120/17, 19.5, 18.6, 95,1020.6,   7.0,100/10, 20.4, 18.0, 86,1020.2,   8.4,160/15, 19.2, 18.1, 93,1021.9,   9.2
YSSY  , 0, 5, 2003, 04, 26,   52.4, YES,   2.00, 20.28, 22.45, 02.17, 110/10, 21.7, 14.2, 62,1024.8,   0.0,070/08, 19.5, 14.7, 74,1025.0,   0.0,060/07, 19.5, 15.2, 76,1025.0,   0.0,050/07, 18.9, 16.0, 83,1023.5,   0.6,050/16, 19.3, 15.8, 80,1021.9,   2.2,050/14, 19.6, 15.0, 75,1021.9,   2.4
YSSY  , 0, 1, 2003, 05, 07,    0.2, YES,   3.50, 18.45, 19.15, 00.30, 120/07, 22.3, 11.8, 51,1027.0,   0.2,080/07, 18.2, 14.9, 81,1026.7,   0.2,000/00, 16.6, 15.3, 92,1027.0,   0.2,250/03, 15.2, 14.2, 94,1026.0,   0.2,310/05, 13.7, 12.8, 94,1024.8,   0.2,340/08, 12.4, 11.3, 93,1024.8,   0.2
YSSY  , 0, 1, 2003, 05, 15,   43.2, YES,   6.00, 13.59, 14.29, 00.30, 340/05, 18.2, 15.7, 85,1019.3,  18.0,260/06, 17.3, 16.0, 92,1019.4,  19.2,260/07, 16.3, 15.8, 97,1019.4,  24.8,260/07, 15.8, 15.5, 98,1017.8,  26.6,200/10, 16.2, 15.9, 98,1016.1,  27.2,130/07, 16.3, 16.0, 98,1014.8,  37.4
YSSY  , 0, 3, 2003, 05, 17,    8.2, YES,   0.80, 19.04, 20.04, 01.00, 190/06, 18.9, 18.4, 97,1005.3,   8.0,190/14, 18.1, 17.3, 95,1006.4,   8.0,230/09, 17.6, 16.6, 94,1007.6,   8.0,250/05, 16.6, 15.4, 93,1007.0,   8.2,350/07, 15.3, 14.5, 95,1006.3,   8.2,310/06, 14.6, 14.3, 98,1006.7,   8.2
YSSY  , 0, 11, 2003, 06, 10,    0.0, YES,   0.30, 18.26, 22.33, 04.07, 130/06, 17.2, 10.6, 65,1027.1,   0.0,070/04, 16.0, 10.9, 72,1027.7,   0.0,000/00, 15.3, 11.2, 77,1028.3,   0.0,330/03, 12.2, 10.3, 88,1028.1,   0.0,330/07, 10.0,  9.4, 96,1027.4,   0.0,320/06,  9.4,  8.2, 92,1027.9,   0.0
YSSY  , 1, 10, 2003, 06, 26,    7.6, YES,   0.10, 16.35, 21.45, 05.10, 160/08, 16.6, 14.4, 87,1016.4,   0.4,150/12, 15.9, 14.3, 90,1015.9,   0.4,320/04, 15.1, 14.1, 94,1015.0,   2.2,260/07, 14.7, 14.1, 96,1013.9,   7.4,310/07, 13.4, 13.3, 99,1012.1,   7.4,290/08, 12.8, 12.5, 98,1010.4,   7.4
YSSY  , 0, 1, 2003, 07, 10,    0.0, YES,   4.50, 22.15, 22.45, 00.30, 070/09, 17.0, 12.5, 75,1024.2,   0.0,030/07, 15.5, 12.0, 80,1024.3,   0.0,360/05, 14.7, 11.9, 83,1025.2,   0.0,320/03, 13.2, 11.6, 90,1025.0,   0.0,360/04, 11.6, 10.8, 95,1024.3,   0.0,260/07, 10.9, 10.5, 97,1024.3,   0.0
YSSY  , 0, 5, 2003, 10, 05,   10.2, YES,   4.00, 18.45, 21.45, 03.00, 050/12, 17.1, 11.2, 68,1017.9,   0.0,030/08, 15.4, 12.5, 83,1018.1,   9.4,280/06, 15.3, 14.1, 93,1018.9,   9.4,280/07, 14.8, 13.6, 93,1018.2,   9.8,280/06, 14.2, 13.3, 94,1015.3,   9.8,320/06, 13.9, 13.0, 94,1015.9,   9.8
YSSY  , 0, 1, 2003, 10, 25,    0.0, YES,   1.50, 18.15, 18.45, 00.30, 050/21, 20.6, 16.6, 78,1008.9,   0.0,050/16, 19.5, 17.8, 90,1008.9,   1.6,340/10, 19.7, 17.2, 86,1009.2,   1.6,000/00, 17.4, 15.8, 90,1007.4,   1.6,240/06, 15.6, 14.9, 96,1006.0,   1.6,240/07, 15.3, 12.6, 84,1007.3,   1.6
YSSY  , 0, 1, 2003, 11, 20,    0.0, YES,   6.00, 20.15, 20.45, 00.30, 040/07, 25.3, 17.7, 63,1009.1,   0.0,020/15, 26.9, 17.0, 55,1008.4,   0.0,100/06, 24.6, 19.3, 72,1010.4,   0.0,190/09, 21.3, 20.2, 93,1012.5,   0.2,070/06, 19.7, 18.9, 95,1010.1,  10.0,110/07, 20.3, 19.8, 97,1010.9,  10.8
YSSY  , 0, 5, 2004, 01, 16,    0.0, YES,   5.00, 07.15, 18.45, 11.30, 150/07, 21.8, 21.2, 96,1006.6,  29.4,,,,,,,150/07, 21.4, 21.1, 98,1003.5,  30.2,230/06, 21.4, 21.3, 99,1001.2,  31.8,220/01, 21.4, 21.1, 98, 997.8,  32.6,300/05, 21.9, 21.0, 95, 998.0,  32.6
YSSY  , 0, 10, 2004, 03, 06,    0.0, YES,   1.80, 14.45, 20.27, 05.42, 140/16, 20.9, 20.7, 99,1006.6,  13.4,140/16, 21.3, 21.1, 99,1004.7,  19.8,140/16, 21.6, 21.2, 98,1004.6,  24.2,080/10, 23.0, 22.6, 98,1002.9,  27.6,290/06, 22.6, 22.2, 98,1002.0,  27.6,210/10, 22.0, 21.6, 98,1002.1,  27.6
YSSY  , 0, 4, 2004, 04, 04,   30.8, YES,   4.00, 19.45, 21.45, 02.00, 120/18, 21.5, 18.0, 80,1025.3,   3.2,130/11, 20.7, 17.4, 81,1026.2,   3.4,130/10, 19.7, 18.6, 93,1027.3,  21.6,150/14, 20.3, 18.6, 90,1026.7,  26.0,270/04, 18.5, 18.1, 98,1025.2,  30.6,250/04, 18.1, 17.7, 98,1025.9,  30.6
YSSY  , 0, 8, 2004, 04, 05,    8.6, YES,   0.30, 19.39, 23.15, 03.36, 100/14, 20.9, 17.2, 79,1026.1,   0.2,080/11, 20.1, 17.3, 84,1026.6,   5.6,050/08, 20.4, 16.8, 80,1027.6,   5.6,040/07, 19.7, 16.7, 83,1027.1,   5.6,250/05, 18.0, 17.3, 96,1025.7,   5.8,310/06, 17.3, 16.7, 96,1025.6,   8.6
YSSY  , 0, 4, 2004, 04, 21,    0.0, YES,   2.00, 20.45, 22.45, 02.00, ,,,,,,060/11, 21.1, 17.9, 82,1020.4,   0.0,010/04, 20.5, 17.6, 83,1022.0,   0.0,320/04, 19.1, 17.3, 89,1022.2,   0.0,290/05, 17.4, 16.2, 93,1021.1,   0.0,330/07, 16.9, 15.6, 92,1021.8,   0.0
YSSY  , 0, 8, 2004, 07, 11,    1.6, YES,   0.30, 14.12, 16.45, 02.33, 350/08, 16.5, 12.9, 79,1019.2,   1.4,330/06, 15.6, 12.7, 83,1019.9,   1.6,250/08, 12.7, 12.0, 96,1020.1,   1.6,300/06, 12.0, 11.0, 94,1020.2,   1.6,320/09, 11.5, 10.5, 94,1019.3,   1.6,310/07, 10.8,  8.4, 85,1019.9,   1.6
YSSY  , 0, 3, 2004, 08, 24,    0.0, YES,   0.40, 20.45, 22.15, 01.30, 070/12, 19.2, 12.4, 65,1021.0,   0.0,050/13, 16.8, 12.9, 78,1021.8,   0.0,040/08, 16.5, 13.1, 80,1023.7,   0.0,250/06, 14.7, 13.1, 90,1023.9,   0.0,000/00, 13.2, 12.9, 98,1023.1,   0.0,310/06, 11.9, 11.2, 95,1024.3,   0.0
YSSY  , 0, 8, 2004, 08, 25,    0.0, YES,   0.40, 20.11, 23.15, 03.04, 060/20, 19.9, 11.5, 58,1021.4,   0.0,060/14, 18.1, 13.3, 74,1021.9,   0.0,040/12, 18.4, 13.1, 71,1023.2,   0.0,280/05, 16.0, 12.9, 82,1023.3,   0.0,000/00, 12.7, 12.0, 96,1021.5,   0.0,330/06, 12.5, 11.0, 91,1021.5,   0.0
YSSY  , 0, 3, 2004, 10, 21,    3.2, YES,   6.00, 14.39, 17.15, 02.36, 180/08, 18.7, 17.0, 90,1009.8,   0.0,180/07, 17.8, 16.5, 92,1009.8,   0.2,090/05, 17.6, 16.4, 93,1010.7,   0.2,100/04, 17.0, 16.7, 98,1009.3,   0.8,280/04, 16.9, 16.8, 99,1007.5,   0.8,000/00, 17.6, 16.7, 94,1007.8,   1.4
YSSY  , 0, 5, 2005, 06, 03,    0.0, YES,   0.30, 16.15, 21.15, 05.00, 110/07, 18.7, 11.2, 62,1023.2,   0.0,040/07, 14.9, 11.9, 82,1023.4,   0.0,220/05, 14.1, 12.8, 92,1024.2,   0.0,320/04, 12.5, 11.0, 91,1023.6,   0.0,350/08, 10.0,  9.6, 97,1022.5,   0.0,340/06,  9.5,  7.8, 89,1022.9,   0.0
YSSY  , 0, 1, 2005, 06, 25,    9.8, YES,   6.00, 23.09, 23.39, 00.30, 150/11, 16.3,  8.7, 61,1028.6,   1.2,160/12, 15.4,  8.7, 64,1029.1,   1.2,130/13, 15.6,  8.1, 61,1029.7,   1.2,300/05, 12.6, 11.1, 91,1030.2,   5.4,280/07, 11.6, 10.8, 95,1029.6,   7.6,270/04, 11.5, 10.8, 95,1030.3,   9.6
YSSY  , 0, 1, 2005, 10, 20,    4.8, YES,   5.00, 12.45, 13.15, 00.30, 040/17, 19.5, 16.0, 80,1013.5,   0.0,050/12, 18.3, 17.0, 92,1013.3,   0.4,030/15, 19.1, 17.3, 89,1013.9,   1.4,040/15, 18.1, 17.3, 95,1012.6,   2.0,340/06, 17.6, 17.3, 98,1011.1,   3.6,010/07, 18.9, 17.4, 91,1010.8,   3.8
YSSY  , 0, 1, 2005, 11, 25,    1.6, YES,   5.00, 19.45, 20.15, 00.30, 060/09, 20.2, 13.8, 67,1014.2,   5.6,060/09, 19.0, 14.5, 75,1014.0,   5.6,050/04, 17.8, 14.7, 82,1014.1,   5.6,310/03, 18.9, 15.3, 80,1012.7,   5.6,300/07, 16.7, 15.0, 90,1010.2,   5.6,330/06, 16.6, 14.8, 89,1010.8,   5.6
YSSY  , 0, 2, 2005, 12, 27,    0.0, YES,   6.00, 17.45, 18.41, 00.56, 060/17, 27.0, 19.2, 62,1014.2,   0.0,060/17, 25.9, 19.9, 70,1013.6,   0.0,040/11, 25.0, 21.4, 80,1014.8,   0.0,030/08, 24.5, 21.0, 81,1013.6,   0.0,050/05, 22.3, 21.3, 94,1010.7,   0.0,350/06, 24.1, 20.8, 82,1010.7,   0.0
YSSY  , 0, 6, 2005, 12, 30,    0.0, YES,   3.50, 16.15, 20.15, 04.00, 060/14, 31.3, 13.0, 33,1015.1,   0.0,050/10, 27.7, 20.2, 64,1016.4,   0.0,020/11, 25.9, 23.0, 84,1018.8,   0.0,050/07, 24.7, 22.8, 89,1018.8,   0.0,090/05, 23.7, 22.4, 92,1018.3,   0.0,040/01, 24.6, 23.0, 91,1019.4,   0.0
YSSY  , 0, 2, 2006, 02, 02,    0.0, YES,   6.00, 05.45, 06.45, 01.00, 170/19, 24.8, 23.2, 91,1008.6,   0.0,190/21, 23.0, 21.5, 91,1010.4,   0.0,190/21, 21.9, 20.2, 90,1013.7,   0.0,190/19, 21.6, 19.5, 88,1014.0,   0.0,190/17, 21.1, 19.6, 91,1013.6,   0.0,210/15, 20.5, 19.1, 92,1014.8,   0.0
YSSY  , 0, 2, 2006, 02, 18,    0.0, YES,   5.00, 19.10, 20.15, 01.05, 070/15, 33.7, 17.0, 37,1007.4,   0.0,190/21, 24.8, 22.3, 86,1009.1,   0.0,180/06, 24.1, 21.9, 88,1012.2,   0.2,050/01, 24.6, 22.5, 88,1010.4,   0.4,110/01, 22.2, 21.3, 95,1009.6,   0.4,170/08, 22.1, 21.5, 96,1010.5,   0.4
YSSY  , 0, 6, 2006, 04, 13,    1.0, YES,   0.70, 18.59, 21.37, 02.38, 330/10, 21.1, 18.1, 83,1016.5,   0.8,340/09, 21.4, 17.3, 77,1016.3,   1.0,350/10, 20.6, 16.5, 77,1018.0,   1.0,300/06, 20.2, 16.0, 77,1017.8,   1.0,290/06, 17.7, 16.4, 92,1017.3,   1.0,310/06, 16.7, 15.9, 95,1017.9,   1.0
YSSY  , 0, 1, 2006, 05, 14,   11.8, YES,   5.00, 16.45, 17.15, 00.30, 170/15, 18.1, 11.1, 64,1022.0,   0.0,180/14, 17.2, 11.9, 71,1023.1,   0.0,140/10, 17.1, 12.3, 73,1023.9,   0.0,140/12, 15.0, 14.4, 96,1024.4,   8.0,310/05, 14.4, 14.1, 98,1024.3,   8.0,180/07, 14.8, 13.6, 93,1025.5,  11.4
YSSY  , 0, 9, 2006, 06, 10,   10.6, YES,   1.20, 13.15, 18.15, 05.00, 310/05, 14.9, 12.7, 87,1015.5,   0.2,310/07, 15.0, 13.4, 90,1013.8,   0.2,270/09, 13.9, 13.6, 98,1011.4,   7.0,290/05, 13.5, 13.0, 97,1007.9,   9.0,270/08, 12.7, 12.3, 97,1006.9,   9.0,230/24, 11.1,  9.0, 87,1009.3,  10.0
YSSY  , 0, 38, 2006, 06, 22,    4.4, YES,   0.20, 15.15, 22.45, 07.30, 000/00, 14.4, 13.1, 92,1026.0,   3.0,050/03, 14.4, 11.6, 83,1026.6,   3.0,320/05, 13.7, 12.4, 92,1027.2,   3.6,330/05, 12.9, 12.4, 97,1026.0,   5.4,010/05, 11.5, 11.3, 99,1024.9,   5.6,350/04, 10.7, 10.3, 97,1024.4,   5.6
YSSY  , 0, 8, 2006, 07, 04,    3.6, YES,   0.80, 18.42, 22.15, 03.33, 190/13, 14.6, 12.5, 87,1026.5,   3.4,220/08, 13.7, 11.9, 89,1027.7,   3.4,270/06, 12.9, 11.0, 88,1028.5,   3.4,320/07, 10.3,  9.3, 94,1028.0,   3.4,320/08,  9.2,  8.6, 96,1027.3,   3.6,310/08,  7.8,  7.2, 96,1027.5,   3.6
YSSY  , 0, 1, 2006, 07, 13,    2.0, YES,   3.00, 21.15, 21.45, 00.30, 200/18, 13.7,  6.0, 60,1026.3,   0.0,230/13, 12.6,  4.1, 56,1027.8,   0.0,270/10, 12.0,  5.8, 66,1028.9,   0.0,320/06, 12.4,  5.0, 61,1028.6,   0.0,340/07, 10.9,  5.9, 71,1028.0,   0.0,350/07,  9.7,  8.4, 92,1028.8,   0.6
YSSY  , 0, 17, 2006, 07, 14,    6.6, YES,   0.15, 17.15, 23.29, 06.14, 060/07, 15.5,  9.7, 68,1025.5,   0.0,010/10, 14.3, 11.1, 81,1025.3,   0.0,230/06, 12.2, 11.8, 97,1024.8,   0.8,000/00, 12.3, 12.1, 99,1023.1,   1.2,250/05, 12.9, 12.4, 97,1020.8,   1.4,000/00, 12.5, 11.7, 95,1019.1,   1.4
